budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_parsed,keywords_parsed,num_genres,num_keywords,original_language_index,features,success
45000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://theinsideman.net,388.0,"""[{""""id"""": 1929"," """"name"""": """"bank manager""""}"," {""""id"""": 1930",0,0.0," """"name"""": """"nazi background""""}"," {""""id"""": 1937"," """"name"""": """"document""""}"," {""""id"""": 1954",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[45000000.0,-1.0,-1.0,388.0])",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.weboughtazoo.com/,74465.0,"""[{""""id"""": 2172"," """"name"""": """"zoo""""}]""",en,0,0.0,38.629763,"""[{""""name"""": """"Twentieth Century Fox Film Corporation"""""," """"id"""": 306}"," {""""name"""": """"Dune Entertainment""""",0.0,0,,,-1,-1,3.0,"[50000000.0,-1.0,-1.0,3.0,74465.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 9648",0.0," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 53",0,0.0,13811,"""[{""""id"""": 843"," """"name"""": """"cataclysm""""}"," {""""id"""": 4950",0.0,0,,,-1,-1,2.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,2.0])",0
50000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://crazystupidlove.warnerbros.com/index.html,50646.0,"""[{""""id"""": 815"," """"name"""": """"soulmates""""}"," {""""id"""": 1599",0,0.0," """"name"""": """"marriage crisis""""}"," {""""id"""": 9094"," """"name"""": """"womanizer""""}"," {""""id"""": 9798",0.0,0,,,-1,-1,4.0,"[50000000.0,-1.0,-1.0,4.0,50646.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.moneyball-movie.com/,60308,"""[{""""id"""": 240"," """"name"""": """"underdog""""}"," {""""id"""": 818",0.0," {""""id"""": 1480"," """"name"""": """"baseball""""}"," {""""id"""": 4298",0,0.0," """"name"""": """"sport""""}"," {""""id"""": 9104"," """"name"""": """"partner""""}"," {""""id"""": 41153",0.0,0,,,-1,-1,44.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,44.0])",0
54000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://vforvendetta.warnerbros.com/,752.0,"""[{""""id"""": 703"," """"name"""": """"detective""""}"," {""""id"""": 716",0,0.0," """"name"""": """"fascism""""}"," {""""id"""": 3099"," """"name"""": """"satanism""""}"," {""""id"""": 3603",0.0,0,,,-1,-1,10.0,"[54000000.0,-1.0,-1.0,10.0,752.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.hanselandgretelmovie.com/,60304.0,"""[{""""id"""": 616"," """"name"""": """"witch""""}"," {""""id"""": 4252",0,0.0," """"name"""": """"steampunk""""}"," {""""id"""": 10842"," """"name"""": """"good vs evil""""}"," {""""id"""": 11173",0.0,0,,,-1,-1,9.0,"[50000000.0,-1.0,-1.0,9.0,60304.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 12",0.0,http://www.findnumberfour.com/,46529,"""[{""""id"""": 1308",0,0.0," """"name"""": """"alien""""}"," {""""id"""": 18068"," """"name"""": """"teenage boy""""}"," {""""id"""": 188178",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,1.0])",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://syrianamovie.warnerbros.com/,231,"""[{""""id"""": 139",0.0," {""""id"""": 258"," """"name"""": """"bomb""""}"," {""""id"""": 441",0,0.0," """"name"""": """"middle east""""}"," {""""id"""": 589"," """"name"""": """"lebanon""""}"," {""""id"""": 591",0.0,0,,,-1,-1,292.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,292.0])",0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 53",0.0," {""""id"""": 10752"," """"name"""": """"War""""}]""",http://www.thirteenhoursmovie.com/,300671,0.0," """"name"""": """"based on novel""""}"," {""""id"""": 1376"," """"name"""": """"assault rifle""""}"," {""""id"""": 3070",0.0,0,,,-1,-1,14.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,14.0])",0
50000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35",0.0," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14",0,0.0,228326,"""[{""""id"""": 128"," """"name"""": """"love triangle""""}"," {""""id"""": 6155",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,7.0])",0
50000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.sonypictures.com/homevideo/silenthill/,588,"""[{""""id"""": 1299",0.0," {""""id"""": 2784"," """"name"""": """"mother role""""}"," {""""id"""": 2871",0,0.0," """"name"""": """"fog""""}"," {""""id"""": 3032"," """"name"""": """"suffering""""}"," {""""id"""": 3762",0.0,0,,,-1,-1,588.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,588.0])",0
50000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.americanreunionmovie.com/,71552,"""[{""""id"""": 1157"," """"name"""": """"wife husband relationship""""}"," {""""id"""": 9663",0.0," {""""id"""": 18187"," """"name"""": """"family reunion""""}"," {""""id"""": 33451",0,0.0," """"name"""": """"scat""""}"," {""""id"""": 161213"," """"name"""": """"high school reunion""""}"," {""""id"""": 179173",0.0,0,,,-1,-1,22.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,22.0])",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://thejudgemovie.com/,205587,"""[{""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 934",0.0," {""""id"""": 10909"," """"name"""": """"lawyer""""}]""",en,0,0.0,42.472324,"""[{""""name"""": """"Village Roadshow Pictures"""""," """"id"""": 79}"," {""""name"""": """"Warner Bros.""""",0.0,0,,,-1,-1,37.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,37.0])",0
50000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.miramax.com/movie/the-adventures-of-sharkboy-and-lavagirl/,14199.0,"""[{""""id"""": 7942"," """"name"""": """"imaginary friend""""}"," {""""id"""": 10216",0,0.0,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",12.31101,"""[{""""name"""": """"Troublemaker Studios""""",0.0,0,,,-1,-1,1.0,"[50000000.0,-1.0,-1.0,1.0,14199.0,0.0,0.0,0.0]",0
40000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://ninja-assassin-movie.warnerbros.com/,22832.0,"""[{""""id"""": 441"," """"name"""": """"assassination""""}"," {""""id"""": 782",0,0.0," """"name"""": """"ninja fighter""""}"," {""""id"""": 9748"," """"name"""": """"revenge""""}"," {""""id"""": 10278",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[40000000.0,-1.0,-1.0,22832.0])",0
50000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.themarmadukemovie.com/,38579,[],0.0,Marmaduke,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",12.25622,0,0.0,"""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",2010-06-04,83761844,87.0,0,,,-1,-1,643.0,"[50000000.0,-1.0,-1.0,643.0,0.0,0.0,87.0,0.0]",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://hereafter.warnerbros.com/,44603,[],0.0,Hereafter,"A supernatural thriller centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",13.365715,0,0.0," {""""name"""": """"Malpaso Productions"""""," """"id"""": 171}"," {""""name"""": """"Warner Bros."""""," """"id"""": 6194}",0.0,0,,,-1,-1,252.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,252.0])",0
50000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://hannibalrising.com/,1248.0,"""[{""""id"""": 1442"," """"name"""": """"winter""""}"," {""""id"""": 6259",0,0.0," """"name"""": """"horror""""}"," {""""id"""": 10714"," """"name"""": """"serial killer""""}]""",en,0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[50000000.0,-1.0,-1.0,1248.0])",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.sonypictures.com/movies/theinternational/site/,4959.0,"""[{""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0,0.0,13.391833,"""[{""""name"""": """"Studio Babelsberg"""""," """"id"""": 264}"," {""""name"""": """"Atlas Entertainment""""",0.0,0,,,-1,-1,5.0,"[50000000.0,-1.0,-1.0,5.0,4959.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 53",0.0,http://www.theofficialjohncarpenter.com/escape-from-la/,10061,"""[{""""id"""": 378",0,0.0," """"name"""": """"usa president""""}"," {""""id"""": 3521"," """"name"""": """"earthquake""""}"," {""""id"""": 4565",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,1.0])",0
70000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14",0.0," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",https://www.warnerbros.com/iron-giant,10386,0.0," """"name"""": """"cold war""""}"," {""""id"""": 6054"," """"name"""": """"friendship""""}"," {""""id"""": 10891",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[70000000.0,-1.0,-1.0,3.0])",0
50000000,"""[{""""id"""": 10752"," """"name"""": """"War""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://stxmovies.com/freestateofjones/,316152,0.0," """"name"""": """"slavery""""}"," {""""id"""": 179585"," """"name"""": """"american civil war""""}]""",en,0.0,0,,,-1,-1,2.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,2.0])",0
51500000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.focusfeatures.com/easternpromises/,2252.0,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 237",0,0.0," """"name"""": """"male nudity""""}"," {""""id"""": 293"," """"name"""": """"female nudity""""}"," {""""id"""": 494",0.0,0,,,-1,-1,8.0,"[51500000.0,-1.0,-1.0,8.0,2252.0,0.0,0.0,0.0]",0
49900000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.yourhighnessmovie.net/,38319,"""[{""""id"""": 1930"," """"name"""": """"kidnapping""""}"," {""""id"""": 2052",0.0," {""""id"""": 2389"," """"name"""": """"virgin""""}"," {""""id"""": 3071",0,0.0," """"name"""": """"princess""""}"," {""""id"""": 9748"," """"name"""": """"revenge""""}"," {""""id"""": 10166",0.0,0,,,-1,-1,109.0,"(8,[0,1,2,3],[49900000.0,-1.0,-1.0,109.0])",0
22000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.fairgame-movie.com/,38363,"""[{""""id"""": 591",0.0," {""""id"""": 3617"," """"name"""": """"nuclear scientist""""}"," {""""id"""": 5939",0,0.0," """"name"""": """"politician""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0.0,0,,,-1,-1,399.0,"(8,[0,1,2,3],[22000000.0,-1.0,-1.0,399.0])",0
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://gamerthemovie.com,18501.0,"""[{""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 9678",0,0.0," """"name"""": """"gun battle""""}"," {""""id"""": 12662"," """"name"""": """"wrongful imprisonment""""}"," {""""id"""": 162988",0.0,0,,,-1,-1,1.0,"[50000000.0,-1.0,-1.0,1.0,18501.0,0.0,0.0,0.0]",0
50000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.zoolander.com/,329833,"""[{""""id"""": 6241"," """"name"""": """"stupidity""""}"," {""""id"""": 9663",0.0," {""""id"""": 15479"," """"name"""": """"fashion""""}"," {""""id"""": 167193",0,0.0," """"name"""": """"fashion model""""}"," {""""id"""": 173242"," """"name"""": """"modeling""""}]""",en,0.0,0,,,-1,-1,181.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,181.0])",0
50000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80",0.0,http://www.driveangry3d.com/,47327,"""[{""""id"""": 4479",0,0.0," """"name"""": """"car explosion""""}"," {""""id"""": 159631"," """"name"""": """"premarital sex""""}"," {""""id"""": 163055",0.0,0,,,-1,-1,9.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,9.0])",0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.theboatthatrocked.net/,18947,"""[{""""id"""": 1025",0.0," {""""id"""": 4344"," """"name"""": """"musical""""}"," {""""id"""": 5288",0,0.0," """"name"""": """"pirate radio""""}"," {""""id"""": 155762"," """"name"""": """"swinging 60s""""}]""",en,0.0,0,,,-1,-1,626.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,626.0])",0
48000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.indianajones.com/crusade,89,"""[{""""id"""": 83",0.0," {""""id"""": 110"," """"name"""": """"venice""""}"," {""""id"""": 113",0,0.0," """"name"""": """"library""""}"," {""""id"""": 483"," """"name"""": """"riddle""""}"," {""""id"""": 494",0.0,0,,,-1,-1,447.0,"(8,[0,1,2,3],[48000000.0,-1.0,-1.0,447.0])",0
49000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.chappie-movie.com,198184.0,"""[{""""id"""": 310"," """"name"""": """"artificial intelligence""""}"," {""""id"""": 803",0,0.0," """"name"""": """"robot""""}"," {""""id"""": 40847"," """"name"""": """"near future""""}"," {""""id"""": 187019",0.0,0,,,-1,-1,1.0,"[49000000.0,-1.0,-1.0,1.0,198184.0,0.0,0.0,0.0]",0
48000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.sonypictures.com/movies/panicroom/,4547.0,"""[{""""id"""": 1437"," """"name"""": """"burglar""""}"," {""""id"""": 2321",0,0.0," """"name"""": """"housebreaking""""}"," {""""id"""": 8430"," """"name"""": """"safe""""}"," {""""id"""": 10594",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[48000000.0,-1.0,-1.0,4547.0])",0
48000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.k-pax.com/,167,"""[{""""id"""": 642",0.0," {""""id"""": 1566"," """"name"""": """"dream""""}"," {""""id"""": 3363",0,0.0," """"name"""": """"investigation""""}"," {""""id"""": 9826"," """"name"""": """"murder""""}"," {""""id"""": 9951",0.0,0,,,-1,-1,462.0,"(8,[0,1,2,3],[48000000.0,-1.0,-1.0,462.0])",0
55000000,"""[{""""id"""": 37"," """"name"""": """"Western""""}]""",http://www.310toyumathefilm.com/,5176,"""[{""""id"""": 1582"," """"name"""": """"saloon""""}"," {""""id"""": 1701",0.0," {""""id"""": 2019"," """"name"""": """"liberation of prisoners""""}"," {""""id"""": 3543",0,0.0," """"name"""": """"wilderness""""}"," {""""id"""": 3737"," """"name"""": """"dying and death""""}"," {""""id"""": 4776",0.0,0,,,-1,-1,91.0,"(8,[0,1,2,3],[55000000.0,-1.0,-1.0,91.0])",0
48000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.taken3movie.com/,260346,"""[{""""id"""": 9748",0.0," {""""id"""": 9826"," """"name"""": """"murder""""}"," {""""id"""": 10562",0,0.0," """"name"""": """"fugitive""""}"," {""""id"""": 15124"," """"name"""": """"framed""""}"," {""""id"""": 15300",0.0,0,,,-1,-1,619.0,"(8,[0,1,2,3],[48000000.0,-1.0,-1.0,619.0])",0
47000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14",0.0," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.happilyneverafterthefilm.com/,5393,0.0," """"name"""": """"dwarves""""}"," {""""id"""": 995"," """"name"""": """"cinderella""""}"," {""""id"""": 1994",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[47000000.0,-1.0,-1.0,3.0])",0
46000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 53",0.0,http://www.startrek.com/startrek/view/series/MOV/008/index.html,199,"""[{""""id"""": 503",0,0.0," """"name"""": """"starfleet""""}"," {""""id"""": 522"," """"name"""": """"borg""""}"," {""""id"""": 671",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[46000000.0,-1.0,-1.0,7.0])",0
47000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 37"," """"name"""": """"Western""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://jonah-hex.warnerbros.com/,20533,0.0," """"name"""": """"gunslinger""""}"," {""""id"""": 279"," """"name"""": """"usa""""}"," {""""id"""": 849",0.0,0,,,-1,-1,2.0,"(8,[0,1,2,3],[47000000.0,-1.0,-1.0,2.0])",0
25000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.theinfiltrator.com/,325789.0,"""[{""""id"""": 1568"," """"name"""": """"undercover""""}"," {""""id"""": 5565",0,0.0," """"name"""": """"drug""""}"," {""""id"""": 18026"," """"name"""": """"drug lord""""}]""",en,0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[25000000.0,-1.0,-1.0,325789.0])",0
45000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.warnerbros.com/bucket-list,7350,"""[{""""id"""": 409",0.0," {""""id"""": 486"," """"name"""": """"himalaya""""}"," {""""id"""": 879",0,0.0," """"name"""": """"wife husband relationship""""}"," {""""id"""": 2875"," """"name"""": """"sense of life""""}"," {""""id"""": 3230",0.0,0,,,-1,-1,694.0,"(8,[0,1,2,3],[45000000.0,-1.0,-1.0,694.0])",0
46000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://prisonersmovie.warnerbros.com/,146233.0,"""[{""""id"""": 904"," """"name"""": """"pennsylvania""""}"," {""""id"""": 1930",0,0.0," """"name"""": """"maze""""}"," {""""id"""": 7002"," """"name"""": """"vigilante""""}"," {""""id"""": 11004",0.0,0,,,-1,-1,5.0,"[46000000.0,-1.0,-1.0,5.0,146233.0,0.0,0.0,0.0]",0
45000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 10402"," """"name"""": """"Music""""}]""",http://disney.go.com/muppets/,64328.0,"""[{""""id"""": 4344"," """"name"""": """"musical""""}"," {""""id"""": 12998",0,0.0," """"name"""": """"robot""""}"," {""""id"""": 156706"," """"name"""": """"oil tycoon""""}"," {""""id"""": 156708",0.0,0,,,-1,-1,16.0,"[45000000.0,-1.0,-1.0,16.0,64328.0,0.0,0.0,0.0]",0
45000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.warnerbros.com/blade,36647,"""[{""""id"""": 236",0.0," {""""id"""": 1701"," """"name"""": """"hero""""}"," {""""id"""": 3133",0,0.0," """"name"""": """"bite""""}"," {""""id"""": 5572"," """"name"""": """"fistfight""""}"," {""""id"""": 6152",0.0,0,,,-1,-1,693.0,"(8,[0,1,2,3],[45000000.0,-1.0,-1.0,693.0])",0
40000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.loveactually.com/,508.0,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 255",0,0.0," """"name"""": """"female nudity""""}"," {""""id"""": 699"," """"name"""": """"love at first sight""""}"," {""""id"""": 840",0.0,0,,,-1,-1,2.0,"[40000000.0,-1.0,-1.0,2.0,508.0,0.0,0.0,0.0]",0
120000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751",0.0,http://movies.disney.com/a-bugs-life,9487,"""[{""""id"""": 1442",0,0.0," """"name"""": """"fight""""}"," {""""id"""": 3126"," """"name"""": """"ant""""}"," {""""id"""": 3338",0.0,0,,,-1,-1,6.0,"(8,[0,1,2,3],[120000000.0,-1.0,-1.0,6.0])",0
45000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.sonypictures.com/movies/residentevilextinction/index.html,7737.0,"""[{""""id"""": 402"," """"name"""": """"clone""""}"," {""""id"""": 1852",0,0.0," """"name"""": """"post-apocalyptic""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 10410",0.0,0,,,-1,-1,1.0,"[45000000.0,-1.0,-1.0,1.0,7737.0,0.0,0.0,0.0]",0
45000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.savagesfilm.com/,82525.0,"""[{""""id"""": 4129"," """"name"""": """"widow""""}"," {""""id"""": 34061",0,0.0," """"name"""": """"eye gouging""""}"," {""""id"""": 156805"," """"name"""": """"dea agent""""}"," {""""id"""": 167536",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[45000000.0,-1.0,-1.0,82525.0])",0
25000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53",0.0,http://www.cellularthemovie.com/,9759,"""[{""""id"""": 974",0,0.0," """"name"""": """"mobile phone""""}"," {""""id"""": 6103"," """"name"""": """"telephone""""}"," {""""id"""": 6110",0.0,0,,,-1,-1,5.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,5.0])",0
50000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35",0.0," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.theantbully.com,9906,0.0," """"name"""": """"ant""""}"," {""""id"""": 3650"," """"name"""": """"child hero""""}"," {""""id"""": 6380",0.0,0,,,-1,-1,11.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,11.0])",0
0,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10402"," """"name"""": """"Music""""}"," {""""id"""": 10749",0.0,http://www.acrosstheuniverse.com/,4688,"""[{""""id"""": 2187",0,0.0," """"name"""": """"protest""""}"," {""""id"""": 4344"," """"name"""": """"musical""""}"," {""""id"""": 6027",0.0,0,,,-1,-1,16.0,"(8,[1,2,3],[-1.0,-1.0,16.0])",0
70000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 53",0.0,http://www.babylonadmovie.com/,9381,"""[{""""id"""": 339",0,0.0," """"name"""": """"baby""""}"," {""""id"""": 1328"," """"name"""": """"secret""""}"," {""""id"""": 2964",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[70000000.0,-1.0,-1.0,1.0])",0
